"uid","platform"
"357777050575432","android"
"355798051247815","android"
"afb08b903c59533d","android"
"356262050742986","android"
"1875818734","site"
"351746050255549","android"
"354895050450589","android"
"357987050011995","android"
"13bc54a622cb0ef5","android"
"354390056209338","android"
"aid_v1_D33D5CCF-22AC-4763-89B4-683D4A2527BA","iphone"
"911323000317507","android"
"356555059925175","android"
"593565390","site"
"353024054540094","android"
"aid_v1_F93F5AA4-65B5-445D-84F8-D9BC924F0F73","iphone"
"84c996ea29af8ace","android"
"677284613","site"
"0x13e09018ccca4029","wap"
"013259000527967","android"
"354903050461919","android"
"0x8f4a2f11ab901ade","wap"
"aid_v1_05304711-AD82-44F0-BFEC-0A553A7A221B","iphone"
"355300050110498","android"
"351738050113919","android"
"1949892232","site"
"357578055141091","android"
"356262051237432","android"
"356899050588651","android"
"99000428055297","android"
"0xf34062d2a8c77fcb","wap"
"0xf3c56480edde37c3","wap"
"353627058463715","android"
"353617055078871","android"
"1948232939","site"
"351737059727224","android"
"c2e71390d5371516","android"
"aid_v1_BB802E41-C4F6-4D46-BA90-7B9C68807C98","iphone"
"0x2db726690324b691","wap"
"353722054357738","android"
"84c370bddfebb2bf","android"
"89ec7d3f04d6cb24","android"
"99000434274051","android"
"0xf3ebc8a01269cf0d","wap"
"89e9a67bd161d174","android"
"359374040023158","android"
"356555059957103","android"
"358240058567603","android"
"1003857241","site"
"aid_v1_61CD449A-471F-4EC6-9935-5E0962CA108C","iphone"
"1840868208","site"
"0xf4639c3c33235529","wap"
"aid_v1_BBB805E5-1388-46C3-8657-98D8A049BD1B","iphone"
"aid_v1_CE41C94E-8FB5-44C7-9C4C-E6FD3413E62F","iphone"
"911310450332334","android"
"0x6752d4a3fd9be0d5","wap"
"806cb2f8f552ab97","android"
"1673155415","site"
"356899050741581","android"
"353321052823344","android"
"012703006084045","android"
"354439053223402","android"
"0xf465f7e422c0bd35","wap"
"aid_v1_E7850A1A-52E6-470B-9595-1F68A35D20D7","iphone"
"356262051407647","android"
"355994050617468","android"
"911345950023702","android"
"0xf46e6b977de971b4","wap"
"7a6ff1b213a64530","android"
"1939009660","site"
"807062936","site"
"351737053939205","android"
"e2fdd0c09b5ff00f","android"
"357579050392606","android"
"0xf473c3414cf31cb4","wap"
"aid_v1_621DBF10-777A-4827-A3A1-8415D085259E","iphone"
"99000205764472","android"
"504340015","site"
"1210932349","site"
"358096051305833","android"
"4dd8e51f6069dc2f","android"
"aid_v1_6229C96A-202E-43D7-9C7C-E17BEEF7DDC5","iphone"
"995048335","site"
"0xf4d697487dee5421","wap"
"0xf50746608e3da35e","wap"
"4a369aa576f43499","android"
"359918043951748","android"
"712925820","chrome"
"70bbe6d022c911d","android"
"0x912834876d26ed03","wap"
"356262051409007","android"
"351737050679762","android"
"1938093361","widget"
"1938093361","site"
"353922051127445","android"
"0x78fc620a8ca0d201","wap"
"aid_v1_C7D7328F-61A6-46F5-80E8-980F176761D5","iphone"
"aid_v1_2857F968-A1A1-47DB-BE4D-FE019D133404","iphone"
"356899050990832","android"
"351729059790518","android"
"355884055109019","android"
"354439051113753","android"
"354390052332803","android"
"355300050153670","android"
"ad09e4eba01a6e71","android"
"351710059573997","android"
"356899051029168","android"
"1561642361","site"
"ad0a4ad3f4a2eb59","android"
"aid_v1_287E8F3D-D8EB-4548-8A01-8B9392DB9527","iphone"
"351710059114008","android"
"353024052842872","android"
"354792051826737","android"
"898dd77e82ef0a19","android"
"aid_v1_BDADA4A6-ADDC-4EC9-92F8-E15366DFD7F8","iphone"
"353722052782473","android"
"0x367eee5ae0ff9b78","wap"
"359918043894955","android"
"354833052892326","android"
"0x3c56c6e177ba4ab9","wap"
"100412887","site"
"aid_v1_62639B30-57DB-4C46-863E-9932432D4A37","iphone"
"7a768c69311688b0","android"
"e2c4a829030c0db7","android"
"359372040896201","android"
"357580055099758","android"
"356565050406026","android"
"1932399303","site"
"351710058671602","android"
"353024052683508","android"
"356899051769128","android"
"546838037","site"
"357864058797729","android"
"1396217712","site"
"aid_v1_BE2BC084-EE11-42A4-9562-C8E770616CFF","iphone"
"aid_v1_2884B22F-BFDB-4346-916B-11923172C451","iphone"
"357581050030996","android"
"354957030332665","android"
"355798051406965","android"
"355830053617586","android"
"351710053339056","android"
"355995050188855","android"
"193166966","site"
"1929986559","site"
"ce3ef968dca27e24","android"
"e2bc6291f79e00af","android"
"357603054046149","android"
"353721059109698","android"
"890f46ac5962daed","android"
"356899051797830","android"
"ba11442e6c73ebdc","android"
"351710051691086","android"
"911300202159622","android"
"358096052745912","android"
"355430050701622","android"
"1394645246","site"
"A00000306278DE","android"
"70b8312930e65521","android"
"357607050262097","android"
"356565050821315","android"
"6faafce399b1f72d","android"
"180483075","site"
"0xf6f789f20b19b983","wap"
"868496012735701","android"
"1393626113","site"
"911310450002168","android"
"359112031417173","android"
"351602063470064","android"
"aid_v1_6354E42E-9931-413F-9E33-9323829C5D74","iphone"
"aid_v1_C0366CEA-5A0A-45E7-8CB3-AD1EF5D07207","iphone"
"354461057493013","android"
"355136055355237","android"
"0x04b49461e435d8eb","wap"
"357607050713818","android"
"1148098267","site"
"7aa459fc9a99339d","android"
"351602062289606","android"
"0xf76ed356df9e8921","wap"
"354461057488013","android"
"684706279","site"
"155964978","site"
"1392556702","site"
"356899055197136","android"
"ba4fded0cece25bc","android"
"1391333500","site"
"aid_v1_E7DFA1FA-A096-47A1-B87F-B464A7FACA87","iphone"
"99000344565499","android"
"0x92eb96aa30228e41","wap"
"357633053071905","android"
"aid_v1_637C21B2-359F-408D-8C4F-DD5A98A8822A","iphone"
"647961131","site"
"1921458264","site"
"52c5c2f4e6c0464e","android"
"353718056097108","android"
"353024051467762","android"
"0x930b01bd69a787b1","wap"
"1670078219","site"
"aid_v1_C1385F9F-210C-4415-9AD5-5C5057C2E433","iphone"
"3c826c96855c0383","android"
"1148758002","site"
"1920283160","site"
"662383979","site"
"911259550094692","android"
"911310200821016","android"
"71a87986943e8d6d","android"
"359365004444430","android"
"351602061725881","android"
"191b0d2929d4a73d","android"
"358661056292961","android"
"99000205536245","android"
"aid_v1_C14AE221-84E9-4DD0-A546-59E9EAE50753","iphone"
"0x933b36e064a0dc95","wap"
"aid_v1_29952512-0B22-42C6-92D9-684464FE3121","iphone"
"436438072","site"
"351602060974803","android"
"355762054934969","android"
"aid_v1_C16A1233-D3D6-4985-B265-BC362DB3EC18","iphone"
"354439054566817","android"
"353024051230624","android"
"444038934","site"
"354895050838395","android"
"7fcdde743c0a4f6d","android"
"357634055432574","android"
"356565051300814","android"
"aid_v1_2A6E6ED8-D57E-4250-B3E0-42FAA34D40A0","iphone"
"354795050046249","android"
"355666051953767","android"
"aid_v1_C18654D7-39D7-4A9C-B184-7074DBA2B722","iphone"
"0x93bb2b2756416005","wap"
"356420056398993","android"
"896393289","site"
"99000028574840","android"
"3e516fac8a6ee504","android"
"356377059930448","android"
"1914238395","site"
"0xf9caf0287abe4cc5","wap"
"1913e72be7d9d6eb","android"
"353024051164823","android"
"0x3402e0f1f5d8329f","wap"
"911257300160151","android"
"9bcef6d9c04e1b4","android"
"aid_v1_C21F2AA9-08CE-43BB-9676-5F3D494F63CD","iphone"
"359359053801251","android"
"355300050237143","android"
"357634058913380","android"
"357634059583505","android"
"04cbaadb","android"
"1911683052","site"
"353721057564134","android"
"354895050074124","android"
"354461057341907","android"
"351554056482616","android"
"358098050376468","android"
"1911008552","site"
"1150848854","site"
"356565051833418","android"
"355300051005234","android"
"0x943ea9fac6b1b213","wap"
"aid_v1_CE9B5D91-5D42-41B3-AFEE-569D5570D3F6","iphone"
"aid_v1_C28E56DC-2245-4710-A41A-DA121DDE4479","iphone"
"355859054456215","android"
"355300050251862","android"
"aid_v1_2B271D4B-0CF2-4689-B617-FA88479D90C9","iphone"
"911316300039672","android"
"aid_v1_647ABCC4-C9C4-4CA2-8DD6-C13B28016E56","iphone"
"a33d0f0b294ed56b","android"
"359918042101949","android"
"aid_v1_64AE1429-8AFB-40AF-8755-EFFBB12BDCC5","iphone"
"359918042076414","android"
"392222086","site"
"59520529","site"
"351554054605119","android"
"0x9499a49c3f9f5c4d","wap"
"356973050274412","android"
"353526050707485","android"
"0x94b3f0d4fa95b221","wap"
"355300050993356","android"
"353321051907726","android"
"353024050154551","android"
"aid_v1_64D01078-45D6-4298-9298-3BC13B9F82A6","iphone"
"356565051914267","android"
"358270051875794","android"
"aid_v1_DA8F7B20-4E9F-4502-99F3-6CBDFDD9C290","iphone"
"1557503474","site"
"356489052312571","android"
"354526050440334","android"
"353921055849418","android"
"353023050114631","android"
"1037218299","site"
"1387396821","site"
"354895050490221","android"
"351554051716802","android"
"0x12f6da41007ffa98","wap"
"356980050462996","android"
"001022000483712","android"
"354526050428834","android"
"356299040360255","android"
"1096347533","site"
"359092055370138","android"
"1899729839","site"
"0x95f5d3e8400557af","wap"
"80765fb99cfe776e","android"
"4bfc5c7151bf21b8","android"
"351542060963671","android"
"353022058863447","android"
"355428050037682","android"
"353720053099319","android"
"297224106","site"
"353617053609560","android"
"353429050526783","android"
"aid_v1_A6214FAF-0CE2-4ED6-8FEA-46F243C63973","iphone"
"aid_v1_9879976B-B634-4E80-963D-F7A001D5AA9B","iphone"
"356420055413421","android"
"353854052467548","android"
"911309353762316","android"
"aid_v1_3F754DCF-5FF6-4ABA-BC42-45ADE1E6C1CD","iphone"
"aid_v1_29B464EA-E7F8-41F7-A657-0EC552E58F63","iphone"
"740cbab660bd12f9","android"
"911141050170547","android"
"357357052150151","android"
"aid_v1_299CD307-74D6-4950-A401-E4E19C3D0CB0","iphone"
"358730040046013","android"
"aid_v1_0D17C51E-343F-4C9A-873D-76B6E3F5D35E","iphone"
"2492b4c1c1ffd489","android"
"353856050001310","android"
"911239251689453","android"
"355884051602991","android"
"356555059866866","android"
"354526050561287","android"
"356420055374342","android"
"352890053255186","android"
"355428051071300","android"
"353166050167255","android"
"354526050560800","android"
"8c8c281bad467327","android"
"352800050277604","android"
"58d2ee467a9d43d1","android"
"aid_v1_88B9D62E-A131-4EE4-B6BF-80CDD8A64258","iphone"
"353163057468091","android"
"aid_v1_DB14334C-5F79-433D-B4FB-8B2328511087","iphone"
"354526050534383","android"
"357649045666917","android"
"1915649454","site"
"0x773164b22930bf9c","wap"
"1a36836750d8091b","android"
"0x2988397e30bc7c37","wap"
"131338428","widget"
"358688045074481","android"
"353966051477052","android"
"1120304977","site"
"358001048196949","android"
"357091051545778","android"
"355884051893913","android"
"0x31c8cf6f60ae2221","wap"
"357647055085333","android"
"358672052323593","android"
"0x387bd51224545a88","wap"
"911309353803003","android"
"0xcb1e064cfe549efc","wap"
"911305400054608","android"
"1915798918","site"
"d70a55876ae09482","android"
"2001455c254f686b","android"
"357091051759395","android"
"aid_v1_182AE5AA-BC0C-4A43-AAE6-3FFDEA8B9C4D","iphone"
"aid_v1_F7EC705C-423B-4DED-86FE-F0C47C91C84D","iphone"
"351710054978118","android"
"1606081871","site"
"296610089","site"
"0xb4d02a731ab0b97b","wap"
"355430043538479","android"
"353020050731109","android"
"356150056101457","android"
"0x593ec05736fc3d85","wap"
"354526050533054","android"
"131338428","site"
"ca08331758bad1ef","android"
"358661052497200","android"
"351816058117635","android"
"590791155","site"
"353995055542108","android"
"0x56bcae2a486d8b49","wap"
"a80c421607fcceb8","android"
"355430046403739","android"
"351822054497658","android"
"352801050699060","android"
"357357053647387","android"
"357091051823761","android"
"0x9f290c62f6845d50","wap"
"354526050482484","android"
"357091052056619","android"
"911314102176917","android"
"f78fb762c20c7ed2","android"
"0x5c46d1fb69e2b0d8","wap"
"860399015958528","android"
"358600050588297","android"
"21445776","site"
"823247842","site"
"c25bf35f6e5566ae","android"
"aid_v1_75DC04F1-7F50-4499-90E6-DFF139698D48","iphone"
"a7e3fb67ce554e94","android"
"296568049","site"
"9d8012e0568fc0c8","android"
"013695000026429","android"
"b0184043c2687ca","android"
"59355853","site"
"356420054010541","android"
"aid_v1_AC5D9FC9-B0D4-4B31-A17F-996E7297C1BF","iphone"
"358593045393198","android"
"355431050039401","android"
"2144829495","site"
"ee70b3d7b32de51c","android"
"b323dce8de3898f7","android"
"657144616","site"
"593ff533ec7d7ef2","android"
"aid_v1_8B18C5A9-9EAA-4BB9-A0FC-959BD2DE000C","iphone"
"358588058866924","android"
"aid_v1_76151B55-46A5-46A4-BAD9-92348543B79F","iphone"
"355431050040920","android"
"354526050423348","android"
"aid_v1_C1B4C519-0E5D-451A-B5C6-B330EB7C621C","iphone"
"911338500449188","android"
"595663384","site"
"358588057994917","android"
"004402146778000","android"
"353314054502610","android"
"911305401674149","android"
"357357054564524","android"
"355884052851787","android"
"1367278281","site"
"357518050979533","android"
"950037251","site"
"0x8b171afa00017fd7","wap"
"358588057890909","android"
"911239250476977","android"
"597456","site"
"597456","widget"
"aid_v1_A62460FF-FE9B-484B-8C60-4B1ABADF4443","iphone"
"353856050049517","android"
"aid_v1_76285444-FB13-4048-9B11-CA4A6747C116","iphone"
"0xebc26faa015252b4","wap"
"1a500b3fa3ff63bb","android"
"351816057592374","android"
"0xa52f5293d07a419c","wap"
"1691933684","site"
"fc0ef5bb60213d11","android"
"a0761599a88c4621","android"
"8605001464cbc03c","android"
"352069059570357","android"
"76cf397e44fbf94f","android"
"f2cd0494d081c2ad","android"
"358588057745913","android"
"357091052695085","android"
"0x8d3dd4a2a57c1ac2","wap"
"b494b81d64185b5e","android"
"358588056332069","android"
"355884053706857","android"
"0x51c45594111b9e95","wap"
"354526050323415","android"
"354526050322805","android"
"352801051196876","android"
"358588056095476","android"
"356420053371639","android"
"ed2e732dd8b80aaa","android"
"aid_v1_296B9205-152D-4A8C-9E6C-A9E1EFCED890","iphone"
"356555059452394","android"
"911305401655981","android"
"6d9f9915343ca2f9","android"
"862704021171545","android"
"da16500b091f3d40","android"
"911323000266209","android"
"911312700090589","android"
"99000345792467","android"
"214524490","site"
"aid_v1_0E21CF1C-920D-4D20-B7B4-1CFFD90C7001","iphone"
"294427225","site"
"0xd816552b840b2880","wap"
"aid_v1_8EA76AF1-B5D0-4B9E-BCDA-ADCB91D5A890","iphone"
"355431052275383","android"
"354526050263116","android"
"aid_v1_A769573B-CC3B-401B-9067-12A4FE760E4C","iphone"
"1131359832","site"
"353115056264384","android"
"1172608325","site"
"0x8b293588c7d7841d","wap"
"868438019810806","android"
"aid_v1_7699E82F-7549-4822-A00C-2217C03C23F4","iphone"
"1a5cf1dc5242d1f2","android"
"0xee6d62e778fec0eb","wap"
"351725055954090","android"
"357441051545213","android"
"356000050199900","android"
"353020050575761","android"
"354526050173109","android"
"a7b17f0292ef925c","android"
"353323054484497","android"
"5ba297f9fa8db9fe","android"
"797edf4acb0ef02c","android"
"aid_v1_EA86404D-E021-4A3A-9FEF-6DE3BE54428E","iphone"
"357963053719462","android"
"99000345861543","android"
"5bcab8301efe2624","android"
"5c088baec07ba93e","android"
"352801050308480","android"
"911304250011081","android"
"353314053942288","android"
"2490d06c253502a","android"
"945834592","site"
"aid_v1_3DD331A2-58F3-4241-AC89-2C5624888ECF","iphone"
"5c875142825fe1d6","android"
"aid_v1_D02706A7-593C-49D4-9579-BC7FA6D8EDB2","iphone"
"1689913819","site"
"aid_v1_EA8D25D3-3A94-4D98-B974-AF342E4604C6","iphone"
"d3aec6312da481a9","android"
"5d26c5017a055bf1","android"
"358579052358489","android"
"9451056","site"
"13399dbd815f5672","android"
"355448053044782","android"
"aid_v1_AC4C1F5D-B2F3-459C-B773-CDF3FE0CEA1C","iphone"
"740372314","site"
"351816058178561","android"
"358579052335867","android"
"1172032710","site"
"351737050618547","android"
"5df60c859502d421","android"
"357490041902299","android"
"c2b9501f90559dd9","android"
"99000346206533","android"
"66c5ed7c39576387","android"
"1687788579","site"
"354524056436661","android"
"357642051216750","android"
"356555059102767","android"
"1217297669","site"
"356555058911184","android"
"352816056608840","android"
"355884053884464","android"
"358579051402312","android"
"0x145f0d6108337bdf","wap"
"99000346799232","android"
"821923337","site"
"A1000017868B43","android"
"1485581448","site"
"0x3d08d46b24deb558","wap"
"292839001","site"
"354524056003891","android"
"358579050276907","android"
"aid_v1_DAAE25A6-7DF3-4BA3-BFE7-C36D6465C489","iphone"
"0xa0592988cd71843d","wap"
"0x32249f21a24dbde9","wap"
"355449059807214","android"
"0x786813324ab3acbd","wap"
"357642051091773","android"
"1437761892","site"
"aid_v1_CC12D8C3-8774-4C32-AC3A-3EFDAD9627A1","iphone"
"911304200787384","android"
"f64c9054ae9fc38","android"
"aid_v1_B6B4642E-E631-4677-A28C-45DBF1749C43","iphone"
"351873051926942","android"
"357357054946275","android"
"aid_v1_3DA1BD9F-76D0-41A5-B8DE-DB9435E3124E","iphone"
"860505028933130","android"
"1686674504","site"
"352800055250184","android"
"1365960190","site"
"353995055504934","android"
"9419f58dde7a9cc9","android"
"355465051702658","android"
"aid_v1_2900CF99-714C-4A56-966C-1D7BFE6B4485","iphone"
"0x2ac26506de6d9486","wap"
"2060585255","site"
"a045329484c4c841","android"
"7fb49f5c982f8dd2","android"
"357357055483328","android"
"0xca8d8dbb4b4805d6","wap"
"353719057800227","android"
"0xa1402c8a5299b350","wap"
"358524042352515","android"
"35451605741977","android"
"354510052552650","android"
"911323000326839","android"
"f2d503442671ed95","android"
"5f6099db48c4de3a","android"
"358524041298040","android"
"5f8c4f54ab2bbb22","android"
"1439239972","site"
"015d13ab4767f60b","android"
"aid_v1_3D9E48BF-9558-4594-B923-1FA6BD97FB88","iphone"
"aid_v1_8E538199-FC32-4364-993B-2E699E77BED8","iphone"
"354507055667717","android"
"357541050627035","android"
"aid_v1_98C31F53-92B8-4607-A11C-84CB171C9622","iphone"
"357642050738457","android"
"861169024234776","android"
"354505055114474","android"
"6cc2b4869184138c","android"
"0x8b643271ef29de51","wap"
"865161010041105","android"
"862809020983939","android"
"353918054777533","android"
"0xdcc4ff245bb2a102","wap"
"99000348271466","android"
"aid_v1_C026D95F-97DA-4E5F-87EC-9F6466296776","iphone"
"357960051000853","android"
"015d2994ca141814","android"
"f381b7ad9734a6be","android"
"356420052535085","android"
"356262052145501","android"
"354500050026013","android"
"1439343992","site"
"354500050018127","android"
"f6040e2f8f251fd9","android"
"358517042839317","android"
"aid_v1_790532A4-DA65-47A3-B613-5817FC833F16","iphone"
"356555058757124","android"
"60328061","site"
"354461057343705","android"
"0x3d050f50618a77e4","wap"
"603529995","site"
"352166058186563","android"
"358517041192411","android"
"353020050187948","android"
"2060036968","site"
"015d2a504463f40b","android"
"355537050970450","android"
"911133450052953","android"
"868438010679275","android"
"358508049117138","android"
"354461056049220","android"
"d2c4b2ba648b96df","android"
"7e6942a7001f92ec","android"
"353575051363178","android"
"911331651985977","android"
"0x78df2eb4c3612775","wap"
"356555058504252","android"
"354461056039742","android"
"355537051376301","android"
"605040012","site"
"605493379377812","android"
"356150056360376","android"
"868438010319070","android"
"357359051933801","android"
"1465870865","site"
"cd97e950753a05db","android"
"353115056407710","android"
"911312700085027","android"
"357441051701162","android"
"354452050021836","android"
"6fa46ccbee81ae53","android"
"99000348316228","android"
"60ada3f848f17ac4","android"
"353115056421257","android"
"60e368552357b731","android"
"358490044484377","android"
"911314102117416","android"
"235617589","site"
"358490040304264","android"
"1264396927","site"
"1f15a7d3fdc666a3","android"
"911350450177693","android"
"354439059829624","android"
"b2be6c644f501526","android"
"93cbe9f97eb0bc96","android"
"357091055982969","android"
"351816058410022","android"
"0xc2e15ad65324e487","wap"
"357091056653296","android"
"aid_v1_861BC8B3-5633-4140-BFE1-B591764462EB","iphone"
"354439058609357","android"
"9e3322605b69aa84","android"
"611068483","site"
"aid_v1_3C80A1CF-8DC5-4263-B3D0-FF8764172FF5","iphone"
"611473278","site"
"862809022223359","android"
"911316200429593","android"
"202192acfa7d37d9","android"
"911259854480456","android"
"aid_v1_7A8DE714-03BE-4FDE-A879-DAE662D63F96","iphone"
"6118a0ac6daa6792","android"
"353877050080666","android"
"353019050563439","android"
"356555054491975","android"
"353115056443590","android"
"356420052203692","android"
"214959646","site"
"354439057501183","android"
"0x79759b8c81e08478","wap"
"0x80cb4c143fb74981","wap"
"0x16c93486aeed74d5","wap"
"6b37d4355d39225f","android"
"61328237f4043b94","android"
"613777865","site"
"0x4c9447a49cef809f","wap"
"b6159fad105cdf4b","android"
"614923135","site"
"614ae5ee14aca4c4","android"
"aid_v1_18D27EE3-257F-4F93-A445-867E3F1FC203","iphone"
"353426058026006","android"
"0x4c9be9a80c1a1547","wap"
"d0d623dc5b96556f","android"
"354439056539655","android"
"99000348600079","android"
"99000348758864","android"
"357097050306864","android"
"357953049435505","android"
"353163058431437","android"
"358461042003154","android"
"aid_v1_3C1C5C7A-0150-47AA-AC2A-B13CE96EC57D","iphone"
"eccb262025317438","android"
"615344258","site"
"357953049379182","android"
"99000348861619","android"
"358461041917131","android"
"615353025","site"
"aid_v1_F1951D1F-FEEB-49EA-AFC5-2E3DE470D7C4","iphone"
"aid_v1_9C54AAAE-00B4-4336-8B5F-EEB61845B8FF","iphone"
"0x3cdd2ba0ee92282f","wap"
"1496839386","site"
"358461041444565","android"
"353877050375983","android"
"aid_v1_7AB8F862-A867-4B56-98AC-8A39110FE928","iphone"
"0x34ade028b557be6c","wap"
"354439056259320","android"
"911239250098383","android"
"1678080906","site"
"1677776329","site"
"358421040602969","android"
"0xb8e5efd6745535dc","wap"
"aid_v1_1BBA0EA1-441C-4A7B-BADA-10594B971A86","iphone"
"aid_v1_18EA8555-4D52-4C6E-BC42-7B40E075AEC1","iphone"
"9e39de85efdac2aa","android"
"356420052040292","android"
"67224044","site"
"861269015258402","android"
"d596cddeef330fa2","android"
"354439056090394","android"
"2058726562","site"
"aid_v1_AB53DBAC-1037-4289-9AC7-728A301C6712","iphone"
"358401043477874","android"
"618d98bae55922ee","android"
"353488052158441","android"
"0x8b8921c89e007df9","wap"
"351746051755620","android"
"2595509","site"
"1577318954","site"
"937deca0a6e5fea","android"
"61934873764be5b3","android"
"355537056515770","android"
"354439055183869","android"
"936641642","site"
"aid_v1_B6E9D639-76F6-4732-B63C-92E072D961C8","iphone"
"356150056509733","android"
"290057352","site"
"aid_v1_9974DB68-2D0E-4549-8C17-0523903A3031","iphone"
"aid_v1_0F07225A-A031-40AA-8790-6CD3960A173C","iphone"
"aid_v1_EF8D3092-2C92-4622-BF46-96C177BC11E5","iphone"
"358401043328689","android"
"354439054964822","android"
"93649920","site"
"259401812","site"
"0x24b1b4b9aa038e4f","wap"
"354439054859485","android"
"aid_v1_F758AD69-B83D-4776-BC6D-48348E9BFFAD","iphone"
"351746051827254","android"
"d21256936ac3692a","android"
"aid_v1_EB40B3B7-175F-4DA2-8066-AC1068646662","iphone"
"355537056740428","android"
"357953047174866","android"
"c7930cb3c875998d","android"
"cd8186d24b109887","android"
"1582565195","site"
"860579025085467","android"
"9e891655929db445","android"
"1168908663","site"
"e8af9f4b08bce2f1","android"
"357097051011190","android"
"0x8b91ddc8d21e3b88","wap"
"868058509","site"
"28e3b90ed2d610e4","android"
"352384058382120","android"
"aid_v1_D3342E9E-FF89-4106-8398-E83D7A87BC2B","iphone"
"355537056833710","android"
"99000351165378","android"
"aid_v1_285742EC-0CBC-4D9C-B32F-040D25965440","iphone"
"1930175772","site"
"aid_v1_28410ACD-3DD6-486F-9296-EA2C61D9A10F","iphone"
"61f892335947f97e","android"
"620158660","site"
"aid_v1_AB380AF9-DA2F-40F4-A620-26589E568C2C","iphone"
"0x8c91d510cf30e9e8","wap"
"0xb570ddc15bd8620d","wap"
"242527396","site"
"aid_v1_BB4A76B7-3B88-4B91-9295-018DAD24B71A","iphone"
"28dcbbad53001858","android"
"863057024097376","android"
"354439054031622","android"
"0x4ef8caab0bebd41c","wap"
"1674558480","site"
"861169024264963","android"
"d9cf380667910ec1","android"
"66dbe1553ec926ad","android"
"357122050023374","android"
"aid_v1_0F0E1B57-11EE-4478-90B7-FA9801EB0240","iphone"
"c8efc82e53a355b5","android"
"354439053976744","android"
"0x030f310863ff0a2b","wap"
"355537059562720","android"
"aid_v1_3B05772A-81CF-49FD-959E-59817DB3EA00","iphone"
"352801051809031","android"
"9ea0a0039ee6d4c3","android"
"0x17432615487835fc","wap"
"353719052976394","android"
"357953046915855","android"
"353115056707465","android"
"355537059945180","android"
"1264311603","site"
"99000351620645","android"
"86795517","site"
"2019439437","site"
"911304250134370","android"
"6250a06778dad2cb","android"
"357122050254300","android"
"935387437b1feccb","android"
"1671024005","site"
"353019050454316","android"
"aid_v1_7B37B5ED-4CDE-43DB-98D5-43AAC65835F7","iphone"
"356554050673850","android"
"626685017","site"
"1360498231","site"
"908298cf8c3199ff","android"
"357376050706434","android"
"355537059986432","android"
"354439053032795","android"
"1670910097","site"
"28b754de22d663f6","android"
"0x4f82316ca5455d55","wap"
"1459657701","site"
"357122050346486","android"
"b085f9e183ec7f5f","android"
"0xea6574105ee09fea","wap"
"351822053949931","android"
"357138050007985","android"
"0x7a5a5f5e7c75a1de","wap"
"901472975","site"
"353918055596890","android"
"351746052046201","android"
"aid_v1_F203805E-0C0F-4FCC-AAA7-98C806BDD514","iphone"
"358373041314740","android"
"1617146310","site"
"0x4e08c02dd614d1fe","wap"
"62871761","site"
"628992609","site"
"G5S4CC92C1109725","android"
"357953046549845","android"
"354439052759034","android"
"357138050036307","android"
"e7f6bcbcea6dc1b9","android"
"aid_v1_3AFBD1C0-A56A-440D-99FA-C4D224C5C690","iphone"
"aid_v1_7BA53936-B0F1-45EF-8B5A-0731881548DA","iphone"
"0x325932be1634c9f6","wap"
"911310450039145","android"
"629384888","site"
"357953046323266","android"
"113377889","site"
"99000351670350","android"
"352800050316816","android"
"355556050135112","android"
"0x545d394fbc880504","wap"
"353115056730475","android"
"0xac65751708b8e265","wap"
"aid_v1_7C341E94-C324-4DB0-8735-7F742F73F46B","iphone"
"217020703","site"
"0xca003171ae02dcbe","wap"
"354439052168632","android"
"867159806","site"
"357138050708723","android"
"62a7b44eb54c3497","android"
"358350040332808","android"
"aid_v1_0FC1C78D-00FA-49E0-8E67-CE0DABF24BE9","iphone"
"911323001420003","android"
"354439052078807","android"
"356535058875266","android"
"355884057153676","android"
"aid_v1_D416F937-079F-4299-BC05-53229AD6FA0D","iphone"
"353995055504397","android"
"aid_v1_9978C9D6-BD9C-4A7D-89AC-10F39CA17EEE","iphone"
"7259586d02589c17","android"
"b9cdebb3245caee8","android"
"352397051292351","android"
"357138050709473","android"
"0x3823519bd8afea08","wap"
"aid_v1_D9561238-E693-4934-94C3-D8AB71D15A65","iphone"
"356093050273239","android"
"352800055272998","android"
"739544038","site"
"354439051006403","android"
"357953046137559","android"
"135e6f9f0f5d2924","android"
"357138053091929","android"
"351816058220694","android"
"aid_v1_D932B895-BBA8-4AF2-8293-BF980757E61E","iphone"
"1111324909","chrome"
"1119779613","chrome"
"6b15342a44329f43","android"
"358325051744869","android"
"911251100758397","android"
"2057289970","site"
"353115056757007","android"
"933739246","site"
"ff85cbe423e5cde4","android"
"356262051293245","android"
"355558050277092","android"
"933410d8201e7926","android"
"99000352271237","android"
"356260058342247","android"
"357953040387739","android"
"1931902198","site"
"231fcfb0d4f39812","android"
"358309053409192","android"
"1254874035","site"
"1168488333","site"
"354439050126707","android"
"633488708","site"
"1337063747","site"
"aid_v1_7C890ABE-9DAC-40C7-9AED-8A96C048CBE5","iphone"
"911310450327417","android"
"353918059303475","android"
"0x17f8b370237533fd","wap"
"205705580","site"
"1471497469","site"
"357138053145030","android"
"1445050701","site"
"2019333376","site"
"1665744010","site"
"0x37f62d944dcf633e","wap"
"354436057084244","android"
"355884059910263","android"
"aid_v1_3A326FA8-E363-467B-83A5-C6DBECBFF0ED","iphone"
"1b31b36ece4855f","android"
"356535051682891","android"
"25759394","site"
